RLYCODE,DIVCODE,SECTION,LINE,FRACTURE_DATE,FRACTURE_TIME,RAIL_SECTION,ANNUAL_GMT,SPEED,LAYINGDATE,GMTCARRIED,ASSETTYPE,USFDCLASSIFICATION,KM,METER,LRRR,AXLELOAD,TRACK_TYPE,STRAIGHT_CURVE,TESTING_FREQ,USFDTESTDATE
ECR,SEE,KIR MNE,DN,14/6/2019,13:40,52KG,18.05,110,1/6/2005,327.83,SEJ,GR,104,1001,LR,22.9,SWR,STRAIGHT,3,17/5/2019
ECR,SEE,KIR MNE,UP,2/2/2020,15:38,52KG,10.19,110,1/6/2006,521.72,SEJ,GR,33,11,LR,22.9,LWR,STRAIGHT,4,4/12/2019
ECR,SEE,KIR MNE,UP,25/8/2019,7:00,52KG,14.17,110,1/4/2008,283.38,LWR,GR,65,70,LR,22.9,SWR,STRAIGHT,4,20/8/2019
ECR,SEE,KIR MNE,UP,22/12/2017,3:10,52KG,17.15,110,1/8/2005,312.28,RAIL,GR,101,80,RR,22.9,LWR,STRAIGHT,4,31/10/2017
ECR,SEE,KIR MNE,UP,11/11/2018,5:45,60KG,16.82,110,1/7/2018,11.01,SEJ,GR,84,85,LR,22.9,LWR,STRAIGHT,4,9/10/2018
ECR,SEE,KIR MNE,UP,25/10/2019,7:00,52KG,14.17,110,1/10/2005,323.46,LWR,GR,114,118,RR,22.9,LWR,STRAIGHT,4,9/9/2019
ECR,SEE,KIR MNE,UP,9/1/2020,5:45,52KG,10.19,110,1/10/2007,299.01,SEJ,GR,57,155,LR,22.9,LWR,STRAIGHT,4,13/12/2019
ECR,SEE,KIR MNE,UP,9/12/2017,9:00,52KG,17.15,110,1/7/2016,39.63,RAIL,GR,81,168,LR,22.9,SWR,STRAIGHT,4,23/10/2017
ECR,SEE,KIR MNE,UP,19/1/2021,4:50,52KG,13.66,110,1/1/2008,310.9,POINTS AND CROSSING,GR,56,230,LR,22.9,SWR,STRAIGHT,4,12/12/2020
ECR,SEE,KIR MNE,UP,20/9/2016,7:43,52KG,16.72,110,1/4/2010,199.68,RAIL,GR,64,282,RR,22.9,SWR,STRAIGHT,4,4/8/2016
ECR,SEE,KIR MNE,UP,11/1/2019,8:30,60KG,14.17,110,1/10/2017,35.24,SEJ,GR,88,340,RR,22.9,LWR,CURVE,4,7/1/2019
ECR,SEE,KIR MNE,UP,1/1/2017,15:40,52KG,17.15,110,1/10/2008,230.41,RAIL,GR,34,458,RR,22.9,LWR,STRAIGHT,4,22/10/2016
ECR,SEE,KIR MNE,UP,29/5/2017,1:58,52KG,17.15,110,1/7/1999,361.08,RAIL,GR,71,546,LR,22.9,LWR,STRAIGHT,4,21/4/2017
ECR,SEE,KIR MNE,UP,23/12/2018,4:35,60KG,16.82,110,1/7/2018,13.22,SEJ,GR,83,798,LR,22.9,LWR,STRAIGHT,4,8/10/2018
ECR,SEE,KIR MNE,UP,19/12/2019,0:55,52KG,14.17,110,1/6/2006,518.87,SEJ,GR,32,811,LR,22.9,LWR,STRAIGHT,4,4/12/2019
ECR,SEE,KIR MNE,UP,7/3/2020,8:54,52KG,10.19,110,1/6/2006,522.49,SEJ,GR,33,836,RR,22.9,LWR,STRAIGHT,4,4/12/2019
ECR,SEE,KIR MNE,UP,12/9/2018,11:40,52KG,16.82,110,1/10/2008,278.88,LWR,GR,103,838,RR,22.9,LWR,STRAIGHT,4,24/7/2018
ECR,SEE,KIR MNE,UP,29/1/2020,2:30,52KG,10.19,110,1/1/2008,309.52,SEJ,GR,56,900,LR,22.9,LWR,STRAIGHT,4,13/12/2019
ECR,SEE,KIR MNE,UP,18/4/2017,7:00,52KG,17.15,110,1/10/2005,292.16,RAIL,GR,104,902,RR,22.9,SWR,STRAIGHT,4,13/2/2017
ECR,SEE,KIR MNE,UP,27/5/2019,9:10,52KG,14.17,110,1/10/2004,524.44,LWR,GR,80,963,LR,22.9,LWR,STRAIGHT,4,1/5/2019
ECR,SEE,KIR MNE,UP,15/3/2019,8:45,52KG,14.17,110,1/3/2016,52.36,LWR,GR,79,963,RR,22.9,SWR,STRAIGHT,4,2/1/2019
ECR,SEE,KIR MNE,UP,15/3/2019,8:45,52KG,14.17,110,1/6/2017,30.65,LWR,GR,80,963,RR,22.9,LWR,STRAIGHT,4,2/1/2019
ECR,SEE,MNE-KGG,DN,16/11/2019,7:00,52KG,24.94,110,1/12/2010,244.65,SEJ,GR,117,118,RR,22.9,LWR,STRAIGHT,24,18/9/2019
ECR,SEE,MNE-KGG,DN,15/11/2016,14:40,52KG,21.95,110,1/1/2006,281.89,RAIL,GR,123,141,LR,22.9,SWR,STRAIGHT,24,12/10/2016
ECR,SEE,MNE-KGG,DN,2/11/2016,8:43,52KG,21.95,110,1/1/2006,281.89,RAIL,GR,118,164,RR,22.9,LWR,STRAIGHT,24,8/10/2016
ECR,SEE,MNE-KGG,DN,7/1/2020,22:05,52KG,27.91,110,1/1/2006,384.88,SEJ,GR,116,191,LR,22.9,LWR,STRAIGHT,24,19/11/2019
ECR,SEE,MNE-KGG,DN,31/12/2016,12:20,52KG,21.95,110,1/1/2006,323.57,RAIL,GR,120,244,RR,22.9,LWR,STRAIGHT,24,10/10/2016
ECR,SEE,MNE-KGG,DN,6/3/2021,5:10,52KG,34.08,110,1/1/2006,412.92,SEJ,GR,123,280,LR,22.9,SWR,STRAIGHT,24,9/11/2020
ECR,SEE,MNE-KGG,DN,17/1/2020,3:00,52KG,27.91,110,1/1/2006,384.88,SEJ,GR,116,323,LR,22.9,LWR,STRAIGHT,24,19/11/2019
ECR,SEE,MNE-KGG,DN,4/8/2021,21:00,52KG,34.08,110,1/1/2006,422.89,SEJ,GR,123,332,LR,22.9,SWR,STRAIGHT,24,7/7/2021
ECR,SEE,MNE-KGG,DN,19/2/2020,2:20,52KG,27.91,110,1/1/2020,3.99,SEJ,GR,116,378,RR,22.9,LWR,STRAIGHT,24,19/11/2019
ECR,SEE,MNE-KGG,DN,28/12/2019,16:35,52KG,24.94,110,1/1/2006,382.89,SEJ,GR,116,379,RR,22.9,LWR,STRAIGHT,24,19/11/2019
ECR,SEE,MNE-KGG,DN,9/11/2018,2:40,52KG,23.94,110,1/1/2006,385.83,SEJ,GR,116,409,RR,22.9,LWR,STRAIGHT,24,23/8/2018
ECR,SEE,MNE-KGG,DN,28/12/2019,0:40,52KG,24.94,110,1/1/2006,382.89,SEJ,GR,121,583,LR,22.9,LWR,STRAIGHT,24,21/11/2019
ECR,SEE,MNE-KGG,DN,9/11/2019,4:00,52KG,24.94,110,1/3/2014,147.52,SEJ,GR,118,756,LR,22.9,LWR,STRAIGHT,24,19/9/2019
ECR,SEE,MNE-KGG,DN,10/1/2020,14:00,52KG,27.91,110,1/1/2006,384.88,SEJ,GR,121,766,RR,22.9,LWR,STRAIGHT,24,21/11/2019
ECR,SEE,MNE-KGG,DN,5/10/2019,5:40,52KG,24.94,110,1/1/2006,373.92,SEJ,GR,120,892,LR,22.9,LWR,STRAIGHT,24,19/9/2019
ECR,SEE,MNE-KGG,DN,4/2/2020,4:00,52KG,27.91,110,1/12/2006,371.32,SEJ,GR,115,909,LR,22.9,LWR,STRAIGHT,24,19/11/2019
ECR,SEE,MNE-KGG,DN,20/1/2020,2:30,52KG,27.91,110,1/6/2006,377.63,SEJ,OBS Joggled Plate,115,916,RR,22.9,LWR,STRAIGHT,24,19/11/2019
ECR,SEE,MNE-KGG,DN,16/2/2018,7:00,52KG,23.94,110,1/1/2006,360.36,RAIL,GR,122,929,LR,22.9,LWR,STRAIGHT,24,7/12/2017
ECR,SEE,MNE-KGG,UP,8/2/2023,1:50,52KG,3.942,110,1/1/2005,442.39,SEJ,GR,119,110,RR,22.9,LWR,STRAIGHT,24,17/11/2022
ECR,SEE,MNE-KGG,UP,13/5/2018,13:30,52KG,22.2,110,1/1/2005,379.45,RAIL,GR,119,228,LR,22.9,LWR,STRAIGHT,24,23/4/2018
ECR,SEE,MNE-KGG,UP,19/11/2020,6:30,52KG,16.02,110,1/1/2005,410.52,SEJ,GR,118,623,LR,22.9,LWR,STRAIGHT,24,1/10/2020
ECR,SEE,MNE-KGG,UP,3/2/2020,15:40,52KG,16.02,110,1/8/2008,332.56,POINTS AND CROSSING,GR,122,863,LR,22.9,LWR,STRAIGHT,24,19/12/2019
ECR,SEE,MNE-KGG,UP,31/12/2017,8:15,52KG,22.14,110,1/8/2008,306.79,RAIL,GR,121,940,LR,22.9,LWR,STRAIGHT,24,31/10/2017
ECR,SEE,RDUM-BJU,DN,24/10/2021,0:02,60KG,18.93,80,1/6/2003,450.55,SEJ,GR,10,9,LR,Up to 20.32,LWR,STRAIGHT,3,29/7/2021
ECR,SEE,RDUM-BJU,DN,26/9/2021,20:48,60KG,18.93,80,1/6/2003,449.17,SEJ,GR,10,61,LR,Up to 20.32,LWR,STRAIGHT,3,29/7/2021
ECR,SEE,RDUM-BJU,DN,26/10/2023,3:35,60KG,28.443,80,1/3/2023,12.62,SEJ,GR,9,91,LR,Up to 20.32,LWR,STRAIGHT,3,19/9/2023
ECR,SEE,RDUM-BJU,DN,9/11/2025,0:40,52KG,33.406,80,1/2/2010,459,SEJ,GR,10,627,RR,Up to 20.32,SWR,STRAIGHT,3,26/10/2025
ECR,SEE,RDUM-BJU,DN,13/9/2021,23:03,60KG,18.93,80,1/6/2003,449.17,SEJ,GR,9,844,RR,Up to 20.32,LWR,STRAIGHT,3,28/7/2021
ECR,SEE,RDUM-BJU,DN,17/12/2020,23:20,60KG,15.92,80,1/6/2003,436.9,SEJ,GR,9,942,RR,Up to 20.32,LWR,STRAIGHT,3,24/10/2020
ECR,SEE,RDUM-BJU,DN,2/1/2021,2:20,60KG,18.93,80,1/6/2003,438.28,SEJ,GR,9,968,LR,Up to 20.32,LWR,STRAIGHT,3,24/10/2020
ECR,SEE,RDUM-BJU,DN,8/2/2021,9:00,60KG,18.93,80,1/5/2003,440.16,SEJ,GR,8,1007,RR,Up to 20.32,LWR,CURVE,3,24/10/2020
ECR,SEE,RDUM-BJU,N,10/1/2023,11:30,52KG,7.568,80,1/11/2008,168.25,SEJ,GR,14,287,RR,Up to 20.32,LWR,CURVE,3,27/9/2022
ECR,SEE,RDUM-BJU,N,10/1/2023,11:35,52KG,7.568,80,1/11/2008,168.25,SEJ,GR,14,287,RR,Up to 20.32,LWR,CURVE,3,27/9/2022
ECR,SEE,RDUM-BJU,N,3/1/2024,8:35,52KG,18.86,80,1/8/2008,193,SEJ,GR,15,436,RR,Up to 20.32,SWR,STRAIGHT,3,18/11/2023
ECR,SEE,RDUM-BJU,S,10/5/2021,3:40,52KG,18.93,80,1/2/2005,138.67,SEJ,GR,15,102,LR,Up to 20.32,SWR,STRAIGHT,9,5/4/2021
ECR,SEE,RDUM-BJU,S,8/11/2020,5:30,52KG,15.92,80,1/2/2005,130.37,SEJ,GR,15,107,LR,Up to 20.32,SWR,STRAIGHT,9,8/8/2020
ECR,SEE,RDUM-BJU,S,28/8/2017,13:30,52KG,19.56,80,1/12/2015,21.69,RAIL,GR,15,517,RR,Up to 20.32,SWR,STRAIGHT,9,16/12/2016
ECR,SEE,RDUM-BJU,S,6/1/2018,23:45,52KG,19.08,80,1/2/2005,68.57,RAIL,GR,14,668,LR,Up to 20.32,SWR,STRAIGHT,9,8/9/2017
ECR,SEE,RDUM-BJU,S,20/12/2020,3:40,52KG,15.92,80,1/2/2005,131.75,SEJ,GR,14,782,LR,Up to 20.32,SWR,STRAIGHT,9,12/12/2020
ECR,SPJ,BNKI - SHC,SL,2/2/2020,2:35,52KG,11.07,100,1/5/2012,68.45,LWR,GR,61,820,RR,22.9,LWR,STRAIGHT,12,24/10/2019
ECR,SPJ,DBG - SKI,SL,6/10/2025,5:13,52KG,24.104,110,1/8/2007,357,SEJ,GR,19,166,LR,22.9,LWR,STRAIGHT,3,2/9/2025
ECR,SPJ,DBG - SKI,SL,8/1/2026,5:00,52KG,24.104,110,1/8/2007,362,SEJ,GR,19,213,LR,22.9,LWR,STRAIGHT,3,28/12/2025
ECR,SPJ,DBG - SKI,SL,11/9/2023,7:35,52KG,17.335,110,1/11/2011,281.42,BRIDGE,GR,12,496,LR,22.9,FP/SR,STRAIGHT,3,26/7/2023
ECR,SPJ,DBG - SKI,SL,24/11/2022,8:20,52KG,19,110,1/8/2007,291.48,SEJ,GR,5,8795,RR,22.9,LWR,STRAIGHT,4,20/9/2022
ECR,SPJ,DBG - SMI,SL,1/11/2021,6:50,52KG,16.06,100,1/7/2008,160.7,SEJ,GR,99,22,RR,22.9,LWR,CURVE,9,18/3/2021
ECR,SPJ,DBG - SMI,SL,7/2/2020,23:45,52KG,9.855,100,1/7/2008,155.63,SEJ,GR,48,460,RR,22.9,LWR,STRAIGHT,9,17/12/2019
ECR,SPJ,DBG - SMI,SL,15/1/2022,5:00,52KG,12.64,100,1/7/2008,159.67,SEJ,GR,79,907,RR,22.9,LWR,CURVE,9,27/11/2021
ECR,SPJ,HJP-MFP,DN,1/3/2019,16:25,52KG,13.45,110,1/6/1996,383.75,SEJ,GR,50,5,RR,22.9,LWR,STRAIGHT,4,29/11/2018
ECR,SPJ,HJP-MFP,DN,26/12/2018,7:30,52KG,13.45,110,1/4/1997,375.66,SEJ,GR,52,160,RR,22.9,LWR,CURVE,4,29/11/2018
ECR,SPJ,HJP-MFP,DN,31/5/2019,6:10,52KG,13.45,110,1/4/1997,375.38,SEJ,GR,52,160,RR,22.9,LWR,CURVE,4,29/11/2018
ECR,SPJ,HJP-MFP,DN,8/11/2019,2:00,52KG,13.45,110,1/4/1997,380.59,SEJ,GR,52,170,RR,22.9,LWR,CURVE,4,27/8/2019
ECR,SPJ,HJP-MFP,DN,25/2/2019,8:20,52KG,13.45,110,1/3/1997,373.78,SEJ,GR,50,408,RR,22.9,LWR,STRAIGHT,4,29/11/2018
ECR,SPJ,HJP-MFP,DN,30/6/2019,14:30,52KG,13.45,110,1/2/1993,435.38,SEJ,GR,52,577,LR,22.9,LWR,CURVE,4,29/11/2018
ECR,SPJ,HJP-MFP,DN,22/12/2018,4:40,52KG,13.45,110,1/6/1996,385.76,SEJ,GR,50,828,RR,22.9,LWR,CURVE,4,29/11/2018
ECR,SPJ,HJP-MFP,DN,18/5/2019,23:30,52KG,13.45,110,1/2/1993,434.51,SEJ,GR,52,898,LR,22.9,FP/SR,CURVE,4,31/1/2019
ECR,SPJ,HJP-MFP,DN,24/11/2018,6:40,52KG,13.45,110,1/4/1997,375.66,SEJ,GR,51,975,RR,22.9,LWR,STRAIGHT,4,30/5/2018
ECR,SPJ,KGG - SPJ,SL,10/11/2019,7:20,52KG,25.69,110,1/10/2007,318.31,SEJ,GR,67,270,RR,22.9,LWR,STRAIGHT,6,9/11/2019
ECR,SPJ,KGG - SPJ,SL,5/2/2020,5:00,52KG,23.07,110,1/10/2007,323.74,SEJ,GR,67,296,RR,22.9,LWR,STRAIGHT,6,9/11/2019
ECR,SPJ,KGG - SPJ,SL,22/4/2020,11:00,52KG,23.07,110,1/2/2008,303.7,SEJ,GR,62,322,RR,22.9,SWR,STRAIGHT,6,4/2/2020
ECR,SPJ,KGG - SPJ,SL,13/1/2020,8:50,52KG,23.07,110,1/10/2007,321.03,SEJ,GR,66,901,RR,22.9,LWR,STRAIGHT,6,9/11/2019
ECR,SPJ,MFP - SGL,DN,21/10/2018,16:15,52KG,,110,1/2/1995,741.33,SEJ,GR,144,670,LR,22.9,SWR,STRAIGHT,12,13/10/2018
ECR,SPJ,MFP - SGL,DN,28/11/2020,8:40,60KG,,110,1/8/2018,98.13,SEJ,GR,162,875,LR,22.9,LWR,CURVE,12,12/6/2020
ECR,SPJ,MFP - SGL,DN,6/1/2020,8:05,52KG,,110,1/5/2011,419.92,SEJ,GR,165,900,RR,22.9,SWR,STRAIGHT,12,21/12/2019
ECR,SPJ,MFP - SGL,SL,5/2/2019,16:15,52KG,33.86,110,1/2/2010,434.55,RAIL,GR,87,33,RR,22.9,FP/SR,CURVE,6,1/12/2018
ECR,SPJ,MFP - SGL,SL,7/1/2020,5:42,52KG,30.36,110,1/12/2012,351.14,SEJ,GR,87,467,RR,22.9,LWR,STRAIGHT,6,27/11/2019
ECR,SPJ,MFP - SGL,SL,19/12/2019,0:10,52KG,33.86,110,1/5/2003,638.27,SEJ,GR,90,870,LR,22.9,LWR,STRAIGHT,6,28/11/2019
ECR,SPJ,MFP - SGL,SL,11/1/2020,3:54,52KG,30.36,110,1/12/2000,669.54,SEJ,GR,90,962,RR,22.9,LWR,STRAIGHT,6,28/11/2019
ECR,SPJ,MFP - SMI,SL,31/12/2022,6:10,52KG,14.33,100,1/3/2013,129.09,BRIDGE,GR,30,170,RR,22.9,LWR,STRAIGHT,9,19/10/2022
ECR,SPJ,MFP - SMI,SL,20/1/2020,7:20,52KG,10.87,100,1/3/2013,98.12,SEJ,GR,2,272,RR,22.9,LWR,CURVE,9,5/10/2019
ECR,SPJ,MFP - SMI,SL,8/12/2020,8:10,52KG,10.87,100,1/3/2013,108.06,LWR,GR,20,900,RR,22.9,SWR,STRAIGHT,9,18/10/2019
ECR,SPJ,MNE -SHC,SL,21/11/2018,5:00,52KG,22.45,100,1/5/2005,299.62,SEJ,GR,39,160,RR,22.9,LWR,STRAIGHT,4,5/11/2018
ECR,SPJ,MNE -SHC,SL,4/1/2020,10:15,52KG,17.88,100,1/7/2019,13.99,SEJ,GR,6,300,RR,22.9,LWR,STRAIGHT,4,18/11/2019
ECR,SPJ,MNE -SHC,SL,21/1/2021,20:10,52KG,17.85,100,1/5/2005,293.44,SEJ,GR,11,441,LR,22.9,SWR,CURVE,4,31/10/2020
ECR,SPJ,MNE -SHC,SL,19/12/2018,16:55,52KG,22.45,100,1/5/2005,241.27,SEJ,GR,11,493,LR,22.9,SWR,CURVE,4,9/11/2018
ECR,SPJ,MNE -SHC,SL,3/10/2025,8:30,52KG,18.654,100,1/6/2019,119,SEJ,GR,19,574,LR,22.9,LWR,STRAIGHT,4,14/8/2025
ECR,SPJ,MNE -SHC,SL,16/1/2025,6:17,52KG,18.713,100,1/5/2005,364,SEJ,GR,9,624,RR,22.9,FP/SR,STRAIGHT,4,17/12/2024
ECR,SPJ,NKE-CPJ,SL,14/11/2017,9:30,52KG,18.59,110,1/4/1999,307.26,RAIL,GR,301,153,RR,22.9,LWR,STRAIGHT,4,28/7/2017
ECR,SPJ,NKE-CPJ,SL,14/11/2017,9:30,52KG,18.59,110,1/4/1999,312.85,RAIL,GR,301,153,RR,22.9,LWR,STRAIGHT,4,28/7/2017
ECR,SPJ,NKE-CPJ,SL,13/2/2020,9:10,52KG,16.78,110,1/4/2003,466.08,SEJ,GR,283,250,LR,22.9,LWR,STRAIGHT,4,25/11/2019
ECR,SPJ,NKE-CPJ,SL,21/1/2019,5:30,52KG,16.78,110,1/4/1999,421.96,SEJ,GR,289,350,LR,22.9,LWR,STRAIGHT,4,3/1/2019
ECR,SPJ,NKE-CPJ,SL,7/3/2018,10:10,52KG,19.91,110,1/4/1999,312.85,RAIL,GR,289,350,RR,22.9,LWR,STRAIGHT,4,20/1/2018
ECR,SPJ,NKE-CPJ,SL,13/1/2019,8:00,52KG,16.78,110,1/4/1999,421.96,SEJ,GR,288,550,LR,22.9,LWR,CURVE,4,3/1/2019
ECR,SPJ,NKE-CPJ,SL,25/1/2019,8:00,52KG,16.78,110,1/4/2010,246.81,SEJ,GR,279,650,LR,22.9,LWR,STRAIGHT,4,31/12/2018
ECR,SPJ,NKE-CPJ,SL,29/11/2018,6:17,52KG,19.91,110,1/4/1999,530.95,SEJ,GR,290,750,LR,22.9,LWR,STRAIGHT,4,10/11/2018
ECR,SPJ,NKE-CPJ,SL,8/11/2018,6:00,52KG,19.91,110,1/4/2011,332.42,SEJ,GR,268,750,LR,22.9,LWR,STRAIGHT,9,1/11/2018
ECR,SPJ,NKE-CPJ,SL,26/1/2019,11:45,52KG,16.78,110,1/4/1999,421.96,SEJ,GR,290,750,LR,22.9,LWR,STRAIGHT,4,4/1/2019
ECR,SPJ,NKE-CPJ,SL,27/1/2020,10:30,52KG,16.78,110,1/4/1999,500.5,SEJ,GR,287,750,LR,22.9,LWR,STRAIGHT,4,26/11/2019
ECR,SPJ,NKE-CPJ,SL,13/10/2018,6:25,52KG,19.91,110,1/4/1999,530.95,SEJ,GR,290,850,LR,22.9,LWR,STRAIGHT,4,12/9/2018
ECR,SPJ,NKE-CPJ,SL,5/1/2019,8:40,52KG,16.78,110,1/4/1999,421.96,SEJ,GR,290,850,LR,22.9,LWR,STRAIGHT,4,4/1/2019
ECR,SPJ,NKE-CPJ,SL,14/3/2018,7:30,52KG,19.91,110,1/4/1999,312.85,RAIL,GR,290,860,RR,22.9,LWR,STRAIGHT,4,20/1/2018
ECR,SPJ,NKE-CPJ,SL,3/5/2018,9:10,52KG,19.91,110,1/4/1999,343.88,RAIL,GR,287,950,RR,22.9,SWR,STRAIGHT,4,20/3/2018
ECR,SPJ,NKE-CPJ,SL,3/5/2018,9:10,52KG,19.91,110,1/4/1999,300.6,SEJ,GR,287,950,RR,22.9,SWR,STRAIGHT,4,20/3/2018
ECR,SPJ,NKE-CPJ,UP,6/4/2018,18:00,52KG,16.42,110,1/4/1999,342.13,RAIL,GR,278,350,LR,22.9,LWR,STRAIGHT,4,16/3/2018
ECR,SPJ,NKE-CPJ,UP,12/6/2019,6:01,52KG,16.42,110,1/4/1999,490.88,SEJ,GR,278,450,LR,22.9,SWR,STRAIGHT,4,6/6/2019
ECR,SPJ,NKE-CPJ,UP,23/10/2019,16:20,52KG,16.42,110,1/4/1999,490.88,SEJ,GR,261,450,RR,22.9,LWR,STRAIGHT,3,24/8/2019
ECR,SPJ,NKE-CPJ,UP,27/9/2019,12:00,52KG,16.42,110,1/4/1999,490.88,SEJ,GR,270,550,LR,22.9,LWR,STRAIGHT,4,29/8/2019
ECR,SPJ,NKE-CPJ,UP,5/8/2018,7:40,52KG,16.42,110,1/4/1999,300.6,SEJ,GR,262,650,LR,22.9,LWR,STRAIGHT,3,6/7/2018
ECR,SPJ,NKE-CPJ,UP,27/1/2019,7:30,52KG,16.42,110,1/4/1999,421.96,POINTS AND CROSSING,GR,262,750,LR,22.9,LWR,STRAIGHT,3,21/12/2018
ECR,SPJ,NKE-CPJ,UP,23/12/2018,7:00,52KG,16.42,110,1/4/1999,419.82,SEJ,GR,262,750,RR,22.9,LWR,STRAIGHT,3,21/12/2018
ECR,SPJ,NKE-CPJ,UP,22/1/2021,6:30,52KG,16.78,110,1/4/1999,530.11,POINTS AND CROSSING,GR,269,750,RR,22.9,FP/SR,STRAIGHT,4,20/1/2021
ECR,SPJ,PRNA - BNKI,SL,18/4/2020,7:35,52KG,11.07,100,1/12/2015,49.57,SEJ,GR,2,30,LR,22.9,LWR,STRAIGHT,24,16/1/2019
ECR,SPJ,SGL - NKE,DN,10/4/2017,7:00,52KG,,110,1/3/1997,497.23,RAIL,GR,188,610,LR,22.9,LWR,STRAIGHT,1,4/4/2017
ECR,SPJ,SGL - NKE,SL,9/2/2018,7:17,52KG,37.15,110,1/3/1997,510.06,RAIL,GR,215,758,LR,22.9,LWR,STRAIGHT,6,18/12/2017
ECR,SPJ,SKI-JYG,SL,10/3/2024,7:00,52KG,14.78,110,1/8/2007,276,SEJ,GR,29,143,RR,22.9,LWR,STRAIGHT,6,29/11/2023
ECR,SPJ,SKI-JYG,SL,28/8/2024,7:52,52KG,14.709,110,1/8/2007,281,SEJ,GR,8,222,RR,22.9,LWR,STRAIGHT,6,8/6/2024
ECR,SPJ,SMI - RXL,SL,29/6/2018,13:10,52KG,26.8,100,1/4/2011,92.54,LWR,GR,160,55,RR,22.9,SWR,CURVE,6,22/7/2017
ECR,SPJ,SMI - RXL,SL,5/9/2022,18:10,52KG,22.51,100,1/4/2011,174.88,SEJ,GR,161,100,LR,22.9,LWR,STRAIGHT,6,5/8/2022
ECR,SPJ,SMI - RXL,SL,26/12/2025,22:20,52KG,15.665,100,1/4/2011,234,SEJ,GR,125,222,RR,22.9,SWR,STRAIGHT,6,21/8/2025
ECR,SPJ,SMI - RXL,SL,20/1/2019,8:30,52KG,18.22,100,1/4/2011,95.61,SEJ,GR,136,382,RR,22.9,FP/SR,STRAIGHT,6,13/7/2017
ECR,SPJ,SMI - RXL,SL,12/1/2022,6:55,52KG,22.51,100,1/4/2011,160.65,LWR,GR,143,561,LR,22.9,LWR,STRAIGHT,6,9/12/2021
ECR,SPJ,SMI - RXL,SL,30/12/2020,6:45,52KG,17.08,100,1/4/2012,155.28,SEJ,GR,174,592,RR,22.9,LWR,STRAIGHT,6,18/11/2020
ECR,SPJ,SMI - RXL,SL,13/12/2021,5:05,52KG,27.28,100,1/4/2013,149.54,SEJ,GR,186,600,LR,22.9,LWR,CURVE,6,30/8/2021
ECR,SPJ,SMI - RXL,SL,19/1/2020,0:12,52KG,17.08,100,1/4/2011,160.25,SEJ,GR,158,710,LR,22.9,LWR,STRAIGHT,6,9/1/2020
ECR,SPJ,SMI - RXL,SL,2/1/2024,9:35,52KG,13.59,100,1/4/2012,219,SEJ,GR,183,730,RR,22.9,LWR,STRAIGHT,6,14/12/2023
ECR,SPJ,SMI - RXL,SL,20/10/2018,4:26,52KG,26.8,100,1/4/2011,92.54,SEJ,GR,151,976,RR,22.9,LWR,STRAIGHT,6,19/7/2017
ECR,SPJ,SPJ - DBG,DN,31/12/2022,6:40,52KG,10.56,100,1/8/2007,46.54,SEJ,GR,37,312,RR,22.9,LWR,STRAIGHT,6,5/12/2022
ECR,SPJ,SPJ - DBG,DN,15/1/2018,16:10,52KG,13.1,100,1/10/2014,247.6,SEJ,GR,9,830,RR,22.9,LWR,STRAIGHT,6,10/1/2018
ECR,SPJ,SPJ - DBG,DN,4/12/2019,4:25,52KG,11.16,100,1/6/2013,282.05,SEJ,GR,10,832,LR,22.9,FP/SR,STRAIGHT,6,6/11/2019
ECR,SPJ,SPJ - DBG,UP,12/9/2021,8:30,52KG,18.39,100,1/2/2001,66.8,SEJ,GR,36,257,RR,22.9,LWR,STRAIGHT,4,29/6/2021
ECR,SPJ,SPJ - MFP,DN,24/10/2018,23:20,52KG,19.84,110,1/5/1992,525.86,SEJ,GR,81,27,LR,22.9,SWR,STRAIGHT,4,25/9/2018
ECR,SPJ,SPJ - MFP,DN,26/10/2018,17:30,52KG,19.84,110,1/5/1996,457.74,SEJ,GR,47,302,LR,22.9,SWR,STRAIGHT,4,12/9/2018
ECR,SPJ,SPJ - MFP,DN,5/1/2018,2:10,52KG,19.84,110,1/1/2007,237.41,RAIL,GR,41,322,RR,22.9,SWR,STRAIGHT,4,22/8/2017
ECR,SPJ,SPJ - MFP,DN,4/11/2020,15:10,60KG,17.02,110,1/5/2015,107.55,LWR,GR,61,483,LR,22.9,LWR,STRAIGHT,4,26/9/2020
ECR,SPJ,SPJ - MFP,DN,9/6/2017,12:25,52KG,18.45,110,1/2/2012,106.03,RAIL,GR,73,485,RR,22.9,SWR,STRAIGHT,4,10/5/2017
ECR,SPJ,SPJ - MFP,DN,25/4/2021,18:50,52KG,20.08,110,1/5/2016,95.69,SEJ,GR,61,576,RR,22.9,SWR,STRAIGHT,4,28/1/2021
ECR,SPJ,SPJ - MFP,DN,6/12/2017,11:10,52KG,18.45,110,1/1/1999,420.96,RAIL,GR,54,721,LR,22.9,SWR,STRAIGHT,4,26/8/2017
ECR,SPJ,SPJ - MFP,DN,17/5/2017,22:50,52KG,18.45,110,1/6/1995,456.93,RAIL,GR,80,883,LR,22.9,SWR,STRAIGHT,4,7/2/2017
ECR,SPJ,SPJ - MFP,DN,15/12/2018,6:50,52KG,19.84,110,1/11/1998,431.13,SEJ,GR,81,989,LR,22.9,SWR,STRAIGHT,4,25/9/2018
